CUSTOMER_CODE;CUSTOMER_NAME;CUSTOMER_ADDRESS;DIST_CHANNEL;CHANNEL_NAME;BRANCH_ID;BRANCH_DESC;PHONE1;FAX;CITY;POSTAL_CODE;NPWP;GRUP
215045;AP. UMI HABIBAH;JL. NGEMPON RAYA RT 03/RW 02, UNGARAN;14;Apotek;SMG;SEMARANG;;;KABUPATEN SEMARANG;50552;08.799.461.2-503.000;
589210;AP. K-24 SULTAN FATAH;JL. SULTAN FATAH NO. 62, BINTORO, DEMAK;16;Apotek Chain;SMG;SEMARANG;0291-685439;;DEMAK;59511;02.771.956.6-515.000;K-24 GROUP
1139214;AP. RAFAEL YUKUM;JL.NEGARA 110 YUKUM JAYA TERBANGGI BESAR LAMPUNG TENGAH;14;Apotek;BDL;BANDAR LAMPUNG;;;LAMPUNG TENGAH;34163;160434163321000;
1074254;AP. BINTANG 2;JL MERDEKA KOMP RUKO TALANG REJO PS KOTA AGUNG, TANGGAMUS;14;Apotek;BDL;BANDAR LAMPUNG;;;TANGGAMUS;35384;14.164.435.1-325.000;
358753;TK RESTU BUNDA;JL.A.YANI NO.25 BD.JAYA;32;Toko Kelontong;BDL;BANDAR LAMPUNG;;;LAMPUNG TENGAH;34163;;
502096;AP. PELITA JAYA FARMA;JL.KELAPA DUA ENTROP JAYAPURA;14;Apotek;JPU;JAYAPURA;;;JAYAPURA;99224;07.751.578.1.952.000;
1074417;AP. PACE JAYA FARMA;JL.PANGLIMA SUDIRMAN NO.178 PACITAN;14;Apotek;KDR;KEDIRI;;;PACITAN;63511;84.452.953.7-647.000;
743333;AP. MUTIARA;RUKO BOTANIA GARDEN BLOK B5 NO.2 BATAM KOTA BATAM;14;Apotek;BTM;BATAM;;;BATAM;.;03.184.563.9.215.000;
720141;AP. SINDU RAJA;JL. RAYA SINDURAJA KALIGONDANG PURBALINGGA;14;Apotek;PWK;PURWOKERTO;;;PURBALINGGA;53391;79.912.063.9-529.000;
187995;AP. FAMILI PUTRA;JL. KALIERANG 145 BUMIAYU BRS;14;Apotek;PWK;PURWOKERTO;;;BREBES;52273;01.293.801.5.501.000;
198215;AP. GITA BINA NUGRAHA I;JL. GATOT SUBROTO 31 PWKT LOR PWKT TIMUR BMS;14;Apotek;PWK;PURWOKERTO;;;BANYUMAS;53114;01.107.057.0.521.000;
562240;RS. MITRA KELUARGA TEGAL (PT. CITRA MANDIRI PRIMA);JL. SIPELEM RT.02 RW.02 KEMANDUNGAN TEGAL BARAT,TEGAL;21;RS Swasta;TGL;TEGAL;;;TEGAL;52114;02.403.076.9-501.000;RS MITRA KELUARGA GROUP
306749;TK. AMANAH;JL. RAYA SURODADI 28, TEGAL;32;Toko Kelontong;TGL;TEGAL;;;KAB. TEGAL;52182;;
382192;AP. SANTA;JL.KH.WAHID HASIM 18 RT 05 SMD;14;Apotek;SMD;SAMARINDA;;;SAMARINDA;75117;07.109.478.3.722.000;
382287;AP. AMAN / CORINA LUCHAS;JL. IMAM BONJOL 14 SAMARINDA;14;Apotek;SMD;SAMARINDA;;;SAMARINDA;75113;06.950.076.7.722.000;
529338;RS. PURI INDAH;JL.PURI INDAH RAYA BLOK S-2;21;RS Swasta;JK2;JAKARTA-2;;;JAKARTA BARAT;11610;01.372.551.0-062.000;
602674;AP. MALIBU;RUKO MALIBU BLOK I, NO.53, CITY RESORT, CENGKARENG TIMUR;14;Apotek;JK2;JAKARTA-2;;;JAKARTA BARAT;11730;18.925.823.9-034.000;
1011523;PT. PERINTIS PELAYANAN P;JL.RAYA BITUNG KAMPUNG POS BITUNG RT.17 RW.04 DESA KADU KECAMATAN CURUG;16;Apotek Chain;TGR;TANGERANG;;;TANGERANG;15810;01.635.134.8.073.000;CENTURY GROUP
902445;RSU. MITRA FAMILY;JL. RONGGOWALU RT.002 RW.005 SUKAHARJA - TELUK JAMBE TIMUR - KARAWANG;21;RS Swasta;BKS;BEKASI;;;KARAWANG;41361;21.146.444.1-408.000;
999501;PT. DUTA INTIDAYA TBK;KOMPLEK PERGUDANGAN NIHON SEIMA BLOK H JL.GATOT SUBROTO KM.8 DESA KADUJAYA KEC CURUG KABUPATEN TANGE;16;Apotek Chain;TGR;TANGERANG;;;TANGERANG;15810;02.460.408.4-063.000;WATSON
899936;AP. K-24 VILLA MUTIARA;VILLA MUTIARA RUKO CIFEST BLOK T NO.9B KAMPUNG GOMBONG RT 004/006 PSAIR SARI;16;Apotek Chain;BKS;BEKASI;;;BEKASI;17530;31.702.730.8-413.000;K-24 GROUP
1055184;AP. UTAMA FARMA;JL. KLASIBAN KM.13 BELAKANG UT KLAURUNG;14;Apotek;SRG;SORONG;;;SORONG;98419;86.599.638.3-951.000;
1071801;AP. BUANA BELAWA;JL. PENDIDIKAN KM.8 (APOTEK BUANA BELAWA);14;Apotek;SRG;SORONG;;;SORONG;98415;06.246.801.2-951.000;
909198;AP. K-24 TELUK JAMBE;KOMPLEKS BUMI TELUK JAMBE BLOK 10 NO.5;16;Apotek Chain;BKS;BEKASI;;;KARAWANG;41361;31.783.634.4-408.000;K-24 GROUP
1364265;AP.ARLIDIA;JL.KOMP.BKS TMR REGENCY B NO.1;14;Apotek;BKS;BEKASI;;;BEKASI;17155;76.957.435.1-432.000;
1048795;AP. SANDRI FARMA;JL. F KALASUAT MALANU KLAGETE;14;Apotek;SRG;SORONG;;;SORONG;98416;82.372.740.9-951.000;
698862;AP. SEJAHTERA;JL. ASRAMA PUTRI NO.1 - KEC TAMAN SARI;14;Apotek;PKP;PANGKAL PINANG;;;PANGKALPINANG;33100;15.465.217.6-315.000;
1050953;AP.KIMIA FARMA TALAGA BESTARI;PERUM TELAGA BESTARI RUKO DCAPTIVA BLOK E NO.14 RT 013/001 WANAKERTA SINDANG JAYA TANGERANG;16;Apotek Chain;TGR;TANGERANG;;;TANGERANG;15560;01.061.227.3-051.000;KIMIA FARMA GROUP
63905;AP.SUMBER SEHAT (TGR);JL.KANO RAYA RUKO 9;14;Apotek;TGR;TANGERANG;;;TANGERANG;15810;09.317.397.9.451.000;
47367;PT.INTI CAKRAWALA CITRA;JL.TERUSAN ANGKASA B2 KAV 1 GUNUNG SAHARI SELATAN KEMAYORAN JAKARTA PUSAT;46;Supermarket - NKA;JK3;JAKARTA-3;;;JAKARTA PUSAT;10620;01.781.214.0-046.000;INDO GROSIR
415983;TOKO RICARDO;JL. SIMP.TANGSI NO.3 T.JAWA;32;Toko Kelontong;PMS;PEMATANG SIANTAR;;;SIMALUNGUN;21181;;
876115;AP.MUKTI JAYA;ROKU CILEGON PLAZA NO.18 C JOMBANG CILEGON BANTEN;14;Apotek;TGR;TANGERANG;;;CILEGON;42411;14.214.246.2-407.000;
981798;AP. PUJARI;JL JEND SUDIRMAN, DASAN GERES, GERUNG, LOMBOK BARAT;14;Apotek;MTR;MATARAM;;;LOMBOK BARAT;83363;49.884.774.8-915.000;
1238211;AP. 3S;JL RAYA MATARAM-LABUHAN LOMBOK, KOLOH MONTONG DESA LENEK, KECAMATAN LENEK;14;Apotek;MTR;MATARAM;;;LOMBOK TIMUR;83653;95.937.182.4-915.000;
375905;AP. MAGISTRA;JL. PROF. M. YAMIN 51 SELONG;14;Apotek;MTR;MATARAM;;;LOMBOK TIMUR;83611;05.925.984.6-915.000;
420759;TOKO BASTIAN;JL. S. M. RAJA  -  LAGUBOTI;42;Mini Market - Lokal;PMS;PEMATANG SIANTAR;;;TOBA SAMOSIR;22381;;
1023745;TO. DESI;PEKAN SEI LANGGE, PERDAGANGAN;19;Toko Obat Berizin;PMS;PEMATANG SIANTAR;;;SIMALUNGUN;21184;;
1068572;AP. CARE;JL TB SIMATUPANG NO 87 PEMATANG SIANTAR;14;Apotek;PMS;PEMATANG SIANTAR;;;PEMATANG SIANTAR;21146;73.490.112.7-952.000;
613647;MINI MARKET YUHAYO;JL. BESAR TANAH JAWA;42;Mini Market - Lokal;PMS;PEMATANG SIANTAR;;;SIMALUNGUN;21181;;
168701;TK. A. SUGEMA;JL. SADANG 8, PURWAKARTA;32;Toko Kelontong;BDG;BANDUNG;;;PURWAKARTA;41118;;
1072823;AP. MAKMUR SATU;JL. RAYA PADANG BUKITTINGGI KM 33 SIMPANG LINTAS LUBUK ALUNG;14;Apotek;PDG;PADANG;;;PARIAMAN;25515;92.475.117.5-201.000;
215803;AP. IBUNDA;JL VETERAN NO.4-A PADANG;14;Apotek;PDG;PADANG;;;PADANG;25115;;
1015149;AP. BEST;JL. SULTAN ABDURAHMAN NO. 52 A, PONTIANAK SELATAN;14;Apotek;PTK;PONTIANAK;;;PONTIANAK;78121;83.765.919.2-701.000;
995683;AP. TRIA UTAMA;JL. GUSTI SITUT MAHMUD, NO. 3, SIANTAN HULU;14;Apotek;PTK;PONTIANAK;;;PONTIANAK;78241;14.617.393.5-701.000;
973177;TK. MULYA RAHAYU;KP. KRAJAN NO.10 RT.04 RW.01 PWKT CEMPAKA CEMPAKASARI;32;Toko Kelontong;BDG;BANDUNG;;;PURWAKARTA;41181;;
989819;TK. BANG IWAN;JL. CAGAK NO 49 (DEPAN TOKMA CAGAK);32;Toko Kelontong;BDG;BANDUNG;;;SUBANG;41281;;
914749;AP. K-24 PRAMBANAN;JL. YOGYA SOLO KM17 PRAMBANAN KEBONDALEM KIDUL PRAMBANAN;16;Apotek Chain;SLO;SOLO;;;KLATEN;57454;31.385.194.1-525.000;K-24 GROUP
864169;AP. K-24 BOJONGSOANG;JL. RAYA BOJONG SOANG NO. 286 CIPAGALO BOJONGSOANG;16;Apotek Chain;BDG;BANDUNG;;;BANDUNG;40288;03.219.737.8-444.000;K-24 GROUP
1011254;AP. INBE FARMA;JL. AHMAD YANI NO.252 NGADIREJO KARTASURA;14;Apotek;SLO;SOLO;;;SUKOHARJO;57163;80.148.604.4-526.000;
1014101;AP. WIJAYA HUSADA;JL. URIP SUMOHARJO NO.63 KEPATIHAN WETAN JEBRES;14;Apotek;SLO;SOLO;;;SURAKARTA (SOLO);57129;82.976.866.2-526.000;
997980;AP. AJI WARAS;JL.CILANDAK KKO RAYA NO.45;14;Apotek;DPK;DEPOK;;;JAKARTA SELATAN;12560;01.867.934.0-017.000;
996089;PT. INDOMARCO PRISMATAMA;JLN. PEMBANGUNAN RAYA GUNUNG SINDUR NO. 21A RT. 01 RW. 02 GUNUNG SINDUR - BOGOR 16340;49;Mini Market - NKA;DPK;DEPOK;;;BOGOR;16340;01.337.994.6.092.000;INDOMARCO GROUP
1007756;AP. IBOE;JL. PANGKALAN JATI I RT.003/001,PANGKALAN JATI,CINERE,DEPOK;14;Apotek;DPK;DEPOK;;;DEPOK;16513;46.588.135.7-412.000;
998029;RS. PURI CINERE;JLN. MARIBAYA BLOK F2/1-10 BGR;21;RS Swasta;DPK;DEPOK;;;DEPOK;16514;01.353.525.7-431.000;
1013433;APOTIK CAHAYA;JALAN ISKANDAR MUDA KEC.LHOKSUKON ACEH UTARA;14;Apotek;LSE;LHOKSEUMAWE;;;ACEH UTARA;24382;98.333.881.5-102.000;
403561;AP. KULON PALANG;JL. GATOT SUBROTO 16 KWANGEN GEMOLONG;14;Apotek;SLO;SOLO;;;SRAGEN;57274;24.316.498.5-528.000;
1060646;PT. SURIATAMA MAHKOTA KENCANA;JL. AHMAD YANI DESA PAYA BUJOK SEULEUMAK LANGSA BARO, LANGSA;41;Supermarket - LKA;LSE;LHOKSEUMAWE;;;LANGSA;24415;01.850.666.7-123.000;SUZUYA
866689;TK. BINTANG PERDANA IDI;JL. MEDAN-BANDA ACEH, IDI;42;Mini Market - Lokal;LSE;LHOKSEUMAWE;;;IDI;.;;
697704;PT. INDOMARCO PRISMATAMA;JL.PANGERAN AYIN NO.326 SUKAMAJU SAKO PALEMBANG;49;Mini Market - NKA;PLB;PALEMBANG;;;PALEMBANG;30361;01.337.994.6-092.000;INDOMARCO GROUP
691870;PT. INTI CAKRAWALA CITRA;JL.PANGERAN AYIN RT.05 RW.03 SUKAMAJU SAKO PALEMBANG;46;Supermarket - NKA;PLB;PALEMBANG;0711-8612457;;PALEMBANG;30164;01.781.214.0-046.000;INDO GROSIR
1004705;AP. PONDOK GEDE FARMA;JL. RY. JATIWARINGIN 232B BEKASI;14;Apotek;PJT;PEJATEN;;;BEKASI;17411;09.260.815.7-432.000;
922094;AP. K-24 DUREN TIGA;JL.DUREN TIGA NO.29 D RT.005 RW.05,DUREN TIGA,PANCORAN,JAKARTA SELATAN,DKI JAKARTA;16;Apotek Chain;PJT;PEJATEN;;;JAKARTA SELATAN;12760;03.314.580.6-061.000;K-24 GROUP
478145;AP. MEDICA FARMA BITUNG;JL. JOS SUDARSO - BITUNG;14;Apotek;MNO;MANADO;;;BITUNG;95522;09.978.968.7-823.000;
970973;AP. LUCIA FARMA;KEL.TATAARAN II KEC.TONDANO SELATAN LING.VII KOMPLEKS PERTIGAAN KOTA TONDANO;14;Apotek;MNO;MANADO;;;TONDANO;95618;58.900.968.7-823.000;
230280;AP. ASEAN;JL. A. YANI NO.157 PEKANBARU;14;Apotek;PKB;PEKAN BARU;;;PEKANBARU;28113;07.316.834.6.211.000;
1048762;AP. MEDSON;JL. JENDRAL SUDIRMAN TEMBILAHAN KOTA, KEC. TEMBILAHAN, KAB. INDRAGIRI HILIR, RIAU;14;Apotek;PKB;PEKAN BARU;;;INDRAGIRI HILIR;29212;64.169.992.1-213.000;
487090;SILOAM HOSPITALS JAMBI;JL. SUKARNO HATTA JAMBI;21;RS Swasta;JBI;JAMBI;;;JAMBI;36138;02.236.265.1-331.000;
972193;RSIA SOERYA;JL. RAYA KALIJATEN NO. 11-15 TAMAN SIDOARJO;21;RS Swasta;SB1;SURABAYA-1;;;SIDOARJO;61257;02.938.141.5-603.000;
933489;NATIONAL HOSPITAL;JL. BOULEVARD FAMILI SELATAN KAV.1 BABATAN WIYUNG SURABAYA;21;RS Swasta;SB1;SURABAYA-1;;;SURABAYA;60213;02.776.542.9-618.000;
936759;AP. SRII;RUKO TAMBAKREJO IND.20-C WARU SIDOARJO;14;Apotek;SB1;SURABAYA-1;;;SIDOARJO;61256;73.435.539.9-643.000;
936898;AP. SETIA HUSADA;JL. ADITYAWARMAN 43 A JOMBANG;14;Apotek;SB1;SURABAYA-1;;;JOMBANG;61411;02.470.907.3-602.000;
408480;MM. YONIKO;JL. GUNUNG SOPUTAN NO.102 DPS;42;Mini Market - Lokal;DPS;DENPASAR;;;DENPASAR;80117;07.174.973.3.901.000;
408647;AP. SIDIKARYA;JL.G.SEMERU 32 TABANAN;14;Apotek;DPS;DENPASAR;;;TABANAN;82151;09.830.825.7-908.000;
904539;AP. MITRAKU;HL. HAYAM WURUK NO. 78H RT 06/05 MAPHAR, TAMAN SARI;14;Apotek;JK1;JAKARTA-1;;;JAKARTA BARAT;11160;03.210.004.2-032.000;
582049;AP. SANDANA;JL. MOH. SALEH NO. 88, SANDANA;14;Apotek;PLU;PALU;;;TOLI-TOLI;94561;;
400998;AP. FARMINDAH;JL. IMAM BONJOL NO.25 PALU;14;Apotek;PLU;PALU;;;PALU;94221;07.092.582.1-831.000;
907953;TK. JAYA ABADI;JL PATTIMURA 2A, JOBOKUTO, JEPARA, JEPARA;32;Toko Kelontong;KDS;KUDUS;;;JEPARA;59416;;
1032323;AP.GAHARU FARMA;JL.GAHARU NO.93-C, GAHARU - MEDAN TIMUR;14;Apotek;MDN;MEDAN;;;MEDAN;20235;97.356.389.3-118.000;
928456;AP. GOWOK;JL. NOGOROJO  KOMPLEKS POLRI A1, GOWOK, CATURTUNGGAL, DEPOK, SLEMAN;14;Apotek;YOG;YOGYAKARTA;;;Depok;55281;57.557.311.8-542.000;
1382257;AP. SAHABAT SEHAT;JL. SUTOYO S NO.52 RT.11 RW.001 BANJARMASIN;14;Apotek;BMS;BANJARMASIN;;;BANJARMASIN;70117;70.065.116.9-731.000;
1053347;AP. ABC FARMA;JL. MAYJEND BAMBANG SUGENG NO.2 WONOSOBO, KRAMATAN, WONOSOBO;14;Apotek;YOG;YOGYAKARTA;;;Wonosobo;56315;75.882.071.6-508.000;
1075018;AP. SAHABAT MEDIKA;JL.KARANGMOJO - SEMANU PLUMBUNGAN RT 01 RW 01;14;Apotek;YOG;YOGYAKARTA;;;Patuk;55891;88.377.949.8-711.000;
86780;AP. SEMARANG;JL. DR. CIPTO 216, SEMARANG.;14;Apotek;SMG;SEMARANG;;;SEMARANG;50125;04.221.006.2.504.000;
1365236;AP. GRIYA FARMA SARIREJO;JL. SOEKARNO HATTA NO. 326, KENDAL;14;Apotek;SMG;SEMARANG;;;KENDAL;51372;26.446.342.3-513.000;
363705;TK MUKIYAR;PSR NAMBAH DADI BD JAYA;32;Toko Kelontong;BDL;BANDAR LAMPUNG;;;LAMPUNG TENGAH;34163;;
1052420;AP. FORTE FARMA JUNIOR;JL. TANJUNG RIA DOK IX (DPN HOTEL ANDALUCIA), TANJUNG RIA, JAYAPURA UTARA, JAYAPURA;14;Apotek;JPU;JAYAPURA;;;JAYAPURA;99117;70.422.658.8-952.000;
984284;TK GENDINGAN;JL. GENDINGAN WIDODAREN NGAWI;32;Toko Kelontong;KDR;KEDIRI;;;NGAWI;63256;;
1280188;MM. MULTY MART;JL. RAYA PONOROGO - PACITAN KAB. PONOROGO;42;Mini Market - Lokal;KDR;KEDIRI;;;PONOROGO;63463;96.337.500.1-647.000;
971405;AP. BERKAH;JL. T. BEN MAHMUD NO. 86 B GP. GUNUNG KERAMBIL TAPAK TUAN;14;Apotek;BAC;BANDA ACEH;;;ACEH SELATAN;23711;14.493.357.9-106.000;
990052;AP. KEMANG FARMA;JL. SOLEH ISKANDAR RUKO 6 NO.3 KEDUNG JAYA, TANAH SAREAL, BOGOR;14;Apotek;BGR;BOGOR;;;BOGOR;16161;05.900.232.9-404.001;
924216;BGR-RS. PT. MEDIKALOKA BOGOR ( RS. HERMINA BOGOR );JL. RING ROAD I KAV, 23, 25, 27 PERUMAHAN TAMAN YASMIN, CURUG MEKAR BOGOR BARAT, BOGOR;21;RS Swasta;BGR;BOGOR;;;BOGOR;16113;02.073.142.8-404.001;
777568;AP. KARUNIA 3;JL. AHMAD YANI NO.32 C, API-API-BTG UTARA;14;Apotek;SMD;SAMARINDA;;;BONTANG;75300;02.524.169.6-724.000;
384115;TK. JUBIR;PS. SEGIRI BLOK.D3 NO.01-SMD;32;Toko Kelontong;SMD;SAMARINDA;;;SAMARINDA;75123;;
1107172;AP. ASY-SYIFA;JL. RAYA SAMBONG RUKO NO. I, SAMBONG, BATANG;14;Apotek;TGL;TEGAL;;;BATANG;51212;87.282.349.7-513.000;
306126;AP. KALIGANGSA *;JL. RAYA PEMUDA NO.6 BREBES *;14;Apotek;TGL;TEGAL;;;BREBES;52212;01.994.033.7-501.000;
75620;SARDO SWALAYAN;JL. GAJAYANA 500 MALANG KOTA;42;Mini Market - Lokal;MLG;MALANG;;;MALANG;65144;07.464.718.1.652.000;
990395;AP. SETIA PAMUNGKAS;JL. PANGLIMA SUDIRMAN NO.106 LAWANG LAWANG - MALANG;14;Apotek;MLG;MALANG;;;MALANG;65211;54.435.823.7-602.000;
985645;RS. BAPTIS BATU;JL. RAYA PANGLIMA SUDIRMAN NO.33 RT.001 RW.007 TLEKUNG, JUNREJO - BATU;21;RS Swasta;MLG;MALANG;;;BATU;65327;76.710.232.0-628.000;
1009486;AP. TALUN;JL. WILIS NO.7 GADING KASRI KLOJEN - MALANG;14;Apotek;MLG;MALANG;;;MALANG;65115;08.723.234.4-623.000;
1052868;AP.SEHAT;VILLA MELATI MAS BLOK C NO.2 JELUPANG SERPONG UTARA KOTA TANGERANG SELATAN;14;Apotek;TGR;TANGERANG;;;TANGERANG SELATAN;15323;09.312.293.5-411.000;
553184;RS.HERMINA TANGERANG (PT.MEDIKALOKA TGR);JL.KS.TUBUN NO.10 PASAR BARU TANGERANG;21;RS Swasta;TGR;TANGERANG;;;TANGERANG;15112;02.673.095.2-415.000;
1041336;PT. FAJAR MITRA INDAH;KAMPUNG JARAKOSTA RT. 008 RW. 004;49;Mini Market - NKA;BKS;BEKASI;;;BEKASI;17530;21.036.404.8-011.000;PT FAJAR MITRA INDAH
687670;AP. K-24 PERJUANGAN;JL.RAYA PERJUANGAN GG.BAMBU KUNING NO.66 RT.002/008 MARGAMULYA BEKASI;16;Apotek Chain;BKS;BEKASI;88979576;;BEKASI;17142;31.766.086.8-407.000;K-24 GROUP
1197196;MM. EL MART;JL.RUKO PINUS NIAGA CENTER NO.81 TAMAN ROYAL TANGERANG;42;Mini Market - Lokal;TGR;TANGERANG;;;TANGERANG;15119;;
598240;AP. SEJATI MEDIKA;JL.TUPAREV NO.453 KARAWANG WETAN;14;Apotek;BKS;BEKASI;0267-8453276;;KARAWANG;41312;07.138.681.7-408.000;
967256;TOKO RVD;JL. SAMRATULANGI, KEL.SRI MENANTI - SUNGAILIAT;32;Toko Kelontong;PKP;PANGKAL PINANG;;;SUNGAILIAT;33211;;
861566;AP. SAHABAT;JL. KUTOARJO NO.70 RT.02/01 ADIKARSO KEBUMEN KBM;14;Apotek;PWK;PURWOKERTO;;;KEBUMEN;54311;46.353.965.0-523.000;
993046;AP. KIMIA FARMA 29;JL. SUTOMO NO. 63 PEMATANGSIANTAR;16;Apotek Chain;PMS;PEMATANG SIANTAR;;;PEMATANG SIANTAR;21132;01.061.227.3.051.000;KIMIA FARMA GROUP
1028847;AP. AR-RIZKY;JL. GARUDA NO.14 KEL.BANDUNG KIRI KEC.LUBUK LINGGAU BARAT I, LUBUK LINGGAU;14;Apotek;BKL;BENGKULU;;;LUBUK LINGGAU;31611;14.834.415.3-327.000;
1180236;AP. ASTARI;JL.WR. SUPRATMAN KEL. BENTIRING KEC. MUARA BANGKAHULU;14;Apotek;BKL;BENGKULU;;;BENGKULU;38126;95.207.923.4-311.000;
52937;AP. PAKUWON;JL.JELAMBAR BARU RAYA NO.40;14;Apotek;JK2;JAKARTA-2;;;JAKARTA BARAT;11460;09.666.137.6-036.000;
625075;AP. MULTI SEHAT;JL. K.H. AGUSSALIM NO.2 KEC. SOMBAOPU, GOWA;14;Apotek;MKS;MAKASSAR;;;GOWA;92111;09.794.556.2-807.000;
179042;TK. SUMBER JAYA;BELAKANG PASAR CIPEUNDEUY LOS NO. 5;32;Toko Kelontong;BDG;BANDUNG;;;BANDUNG BARAT;41164;;
1007589;AP. CYBER;JL.RAYA KALIMULYA RUKO TRAN CYBER DEPOK BLOK R1 NO.18 RT.002/008,KALIMULYA,CILODONG,DEPOK;14;Apotek;DPK;DEPOK;;;DEPOK;16414;09.811.137.0-412.001;
1007942;AP. MERAPI;JL.KEJAYAAN BLOK X NO.9 RT.006/012,ABADIJAYA,SUKMAJAYA,DEPOK,JAWA BARAT;14;Apotek;DPK;DEPOK;;;DEPOK;16417;73.416.684.6-412.000;
197483;AP. PAJANG;JL. JOKO TINGKIR 21 MAKAMHAJI LAWEYAN;14;Apotek;SLO;SOLO;;;SUKOHARJO;57161;07.828.917.0.532.000;
259051;AP. BUDI DARMA;JL. JEND. SUDIRMAN PALEMBANG;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30126;07.414.274.6-301.000;
993082;AP NEO GALAXY;JL.MAWAR NO.14 RT.03 RW.01 20 ILIR D-IV ILIR TIMUR I PALEMBANG;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30128;77.890.256.9-301.000;
986731;AP. ZAM-ZAM SIAGA;JL.SIAGA RAYA NO.19,PEJATEN BARAT,PASAR MINGGU,JAKARTA SELATAN,DKI JAKARTA;14;Apotek;PJT;PEJATEN;;;JAKARTA SELATAN;12510;01.330.761.6-017.001;
1057736;AP. HANDIL;JL. DI. PANJAITAN NO.66 RT.37 KEL. JELUTUNG JAMBI;14;Apotek;JBI;JAMBI;;;JAMBI;36136;06.429.245.1-331.000;
287838;AP. PUTRA GAMA;JL. SEPINGGAN BARU RT.30/52 A BALIKPAPAN;14;Apotek;BPP;BALIKPAPAN;;;BALIKPAPAN;76115;08.337.787.9.721.000;
1000828;AP. MAKMUR RAYA;JL. INDRAKILA NO.12 RT.04;14;Apotek;BPP;BALIKPAPAN;;;BALIKPAPAN;76125;70.133.083.9-721.000;
287195;TO. MUTIARA;JL. MARSMA.R.ISWAHYUDI SEPINGGAN BALIKPAPAN;15;Toko Obat;BPP;BALIKPAPAN;;;BALIKPAPAN;76114;;
941276;AP. PALAPA;JL. PAHLAWAN 20, BANDUNG;14;Apotek;BD2;BANDUNG-2;;;BANDUNG;40124;06.087.630.7-423.000;
1018619;AP. KIMIA FARMA LEMBANG;JL. GRAND HOTEL LEMBANG NO. 23 RT. 01 RW. 15 KEL. LEMBANG KEC. LEMBANG KOTA BANDUNG;16;Apotek Chain;BD2;BANDUNG-2;;;BANDUNG BARAT;40391;01.061.227.3-051.000;KIMIA FARMA GROUP
987505;JBR-AP. WIDURI;JL. WIDURI 21 SUKOHARJO BANJARSARI GLAGAH BANYUWANGI;14;Apotek;JBR;JEMBER;;;BANYUWANGI;68432;72.142.098.2-627.000;
157002;TK. SUGIH WARAS;JL. PASAR PURWOASRI TEGALDLIMO BANYUWANGI;32;Toko Kelontong;JBR;JEMBER;;;BANYUWANGI;68472;;
739648;AP. BINTANG;JL. SYEIKH ISMAIL, DESA RAMBAH TENGAH UTARA;14;Apotek;PKB;PEKAN BARU;;;ROKAN HULU;28765;57.688.408.4-221.001;
143616;WIRA SASTRA RAHARDJA;JL. RUNGKUT KIDUL IND.46 SBY;42;Mini Market - Lokal;SB1;SURABAYA-1;;;SURABAYA;60293;06.549.719.0.615.000;
936845;RS. ONKOLOGI SURABAYA / PT.ADIL JUWITA;GALAXI BUMI PERMAI BLOK A-2/7 KEPUTIH SUKOLILO;21;RS Swasta;SB1;SURABAYA-1;;;SURABAYA;60293;02.170.313.7-606.000;
969298;TK. ALIF PUTRA;JL. MENTURUS GANG SEBELAH KORAMIL KUDU JOMBANG;32;Toko Kelontong;SB1;SURABAYA-1;;;JOMBANG;61454;;
991989;JBR-TO. DUA PUTRI;DSN. SIDOAGUNG RT. 004 RW. 001 DS. KARETAN KEC. PURWOHARJO BANYUWANGI;15;Toko Obat;JBR;JEMBER;;;BANYUWANGI;68483;;
1293180;AP. CITALANG INDAH;PERUM CITALANG INDAH BLOK A NO. 4RT. 019 RW. 005 KEL. CITALANG KEC. PURWAKARTA KAB. PURWAKARTA;14;Apotek;BD2;BANDUNG-2;;;PURWAKARTA;41111;07.098.284.8-409.000;
1216196;JBR-AP. WIJAYA FARMA 2;JL.TRUNOJOYO NO.51 KEBALENAN BANYUWANGI;14;Apotek;JBR;JEMBER;;;BANYUWANGI;68417;82.018.798.7-626.000;
986908;AP. GET WELL SOON;JL. LEBAK JAYA II UTARA NO.25 TAMBAKSARI, SURABAYA;14;Apotek;SB2;SURABAYA-2;;;SURABAYA;60134;25.288.890.4-619.000;
144777;AP. FARMASI;JL. MESIGIT 17 PAMEKASAN;14;Apotek;SB2;SURABAYA-2;;;PAMEKASAN;69311;06.812.538.4.608.000;
999199;AP. SHAKILA;JL. CEMARA RAYA RT. 41 NO. 41 A BANJARMASIN;14;Apotek;BMS;BANJARMASIN;;;BANJARMASIN;70125;75.899.090.7-712.000;
257564;AP. RAJAWALI;JL. GATOT SUBROTO NO.137 D MDN;14;Apotek;MDN;MEDAN;;;MEDAN;20123;07.133.793.5.124.000;
1059816;AP.K-24 KRAKATAU;JL.GUNUNG KRAKATAU NO.197C, PULO BRAYAN DARAT I - MEDAN TIMUR;16;Apotek Chain;MDN;MEDAN;;;MEDAN;20239;90.120.196.2-111.000;K-24 GROUP
944408;TK. AKMAL;JL. DSN KEDUNG ADEM RT 03/RW 02 BOJONEGORO;32;Toko Kelontong;SB2;SURABAYA-2;;;BOJONEGORO;62195;;
